index,missing_info_en_noun_adj_gscore,missing_info_en_noun_adj_gmagnitude,improvements_en_noun_adj_gscore,improvements_en_noun_adj_gmagnitude
74,0.0,0.0,-0.30000001192092896,0.30000001192092896
77,0.0,0.0,0.0,0.0
78,0.0,0.0,-0.10000000149011612,0.10000000149011612
75,0.0,0.0,0.4000000059604645,0.4000000059604645
76,-0.10000000149011612,0.10000000149011612,0.8999999761581421,0.8999999761581421
79,0.0,0.0,0.6000000238418579,0.6000000238418579
80,0.5,0.5,0.10000000149011612,0.10000000149011612
81,-0.5,0.5,0.0,0.0
89,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
88,0.0,0.0,0.0,0.0
87,0.20000000298023224,0.20000000298023224,0.0,0.0
86,-0.30000001192092896,0.30000001192092896,-0.30000001192092896,0.30000001192092896
85,0.20000000298023224,0.20000000298023224,0.10000000149011612,0.10000000149011612
83,0.0,0.0,-0.30000001192092896,0.30000001192092896
84,0.0,0.0,-0.20000000298023224,0.20000000298023224
82,-0.6000000238418579,0.6000000238418579,0.4000000059604645,0.4000000059604645
104,-0.699999988079071,0.699999988079071,-0.699999988079071,0.699999988079071
107,0.0,0.0,-0.10000000149011612,0.10000000149011612
105,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
94,-0.10000000149011612,0.10000000149011612,0.0,0.0
109,0.0,0.0,0.0,0.0
110,-0.20000000298023224,0.20000000298023224,-0.5,0.5
111,-0.5,0.5,-0.800000011920929,0.800000011920929
103,0.10000000149011612,0.10000000149011612,0.4000000059604645,0.4000000059604645
108,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0
90,0.10000000149011612,0.10000000149011612,-0.30000001192092896,0.30000001192092896
100,0.10000000149011612,0.10000000149011612,0.0,0.0
99,-0.699999988079071,0.699999988079071,0.5,0.5
98,0.0,0.0,-0.10000000149011612,0.10000000149011612
97,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
96,0.0,0.0,-0.6000000238418579,0.6000000238418579
95,-0.5,0.5,-0.5,0.5
93,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0
101,0.0,0.0,0.800000011920929,0.800000011920929
133,-0.5,0.5,0.10000000149011612,0.10000000149011612
129,0.10000000149011612,0.10000000149011612,-0.800000011920929,0.800000011920929
130,-0.30000001192092896,0.30000001192092896,0.0,0.0
131,0.20000000298023224,0.20000000298023224,0.0,0.0
132,0.0,0.0,0.20000000298023224,0.20000000298023224
134,0.0,0.0,-0.800000011920929,0.800000011920929
128,-0.800000011920929,0.800000011920929,0.0,0.0
136,-0.5,0.5,0.4000000059604645,0.4000000059604645
137,-0.5,0.5,0.4000000059604645,0.4000000059604645
135,-0.20000000298023224,0.20000000298023224,0.0,0.0
127,-0.6000000238418579,0.6000000238418579,-0.30000001192092896,0.30000001192092896
112,-0.5,0.5,0.0,0.0
125,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
126,0.0,0.0,-0.6000000238418579,0.6000000238418579
114,-0.10000000149011612,0.10000000149011612,0.0,0.0
115,-0.20000000298023224,0.20000000298023224,-0.4000000059604645,0.4000000059604645
116,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0
118,0.0,0.0,-0.10000000149011612,0.10000000149011612
113,0.0,0.0,0.0,0.0
120,-0.30000001192092896,0.30000001192092896,0.0,0.0
121,-0.6000000238418579,0.6000000238418579,0.10000000149011612,0.10000000149011612
122,0.10000000149011612,0.10000000149011612,0.0,0.0
123,0.0,0.0,0.0,0.0
124,0.10000000149011612,0.10000000149011612,-0.20000000298023224,0.20000000298023224
119,0.20000000298023224,0.20000000298023224,0.0,0.0
161,0.0,0.0,0.0,0.0
160,0.0,0.0,-0.800000011920929,0.800000011920929
171,-0.800000011920929,0.800000011920929,0.30000001192092896,0.30000001192092896
167,0.0,0.0,0.0,0.0
165,-0.699999988079071,0.699999988079071,0.6000000238418579,0.6000000238418579
193,-0.800000011920929,0.800000011920929,0.0,0.0
194,0.0,0.0,-0.800000011920929,0.800000011920929
195,0.0,0.0,0.0,0.0
192,0.6000000238418579,0.6000000238418579,0.4000000059604645,0.4000000059604645
189,-0.10000000149011612,0.10000000149011612,0.800000011920929,0.800000011920929
184,0.0,0.0,-0.800000011920929,0.800000011920929
244,0.0,0.0,-0.699999988079071,0.699999988079071
238,0.10000000149011612,0.10000000149011612,0.4000000059604645,0.4000000059604645
243,0.0,0.0,0.10000000149011612,0.10000000149011612
227,0.0,0.0,0.4000000059604645,0.4000000059604645
221,0.0,0.0,-0.800000011920929,0.800000011920929
222,0.10000000149011612,0.10000000149011612,-0.800000011920929,0.800000011920929
269,0.0,0.0,0.10000000149011612,0.10000000149011612
270,0.0,0.0,-0.20000000298023224,0.20000000298023224
280,0.0,0.0,0.4000000059604645,0.4000000059604645
265,-0.800000011920929,0.800000011920929,0.0,0.0
251,-0.20000000298023224,0.20000000298023224,0.0,0.0
246,0.30000001192092896,0.30000001192092896,0.0,0.0
254,0.20000000298023224,0.20000000298023224,0.4000000059604645,0.4000000059604645
260,-0.6000000238418579,0.6000000238418579,0.4000000059604645,0.4000000059604645
261,-0.699999988079071,0.699999988079071,-0.800000011920929,0.800000011920929
253,-0.699999988079071,0.699999988079071,0.4000000059604645,0.4000000059604645
304,0.10000000149011612,0.10000000149011612,0.4000000059604645,0.4000000059604645
301,0.10000000149011612,0.10000000149011612,0.6000000238418579,0.6000000238418579
284,-0.800000011920929,0.800000011920929,0.30000001192092896,0.30000001192092896
299,0.20000000298023224,0.20000000298023224,-0.6000000238418579,0.6000000238418579
285,-0.10000000149011612,0.10000000149011612,0.6000000238418579,0.6000000238418579
292,0.0,0.0,0.4000000059604645,0.4000000059604645
295,0.0,0.0,0.30000001192092896,0.30000001192092896
332,0.20000000298023224,0.20000000298023224,0.4000000059604645,0.4000000059604645
316,0.0,0.0,-0.6000000238418579,0.6000000238418579
337,0.30000001192092896,0.30000001192092896,0.4000000059604645,0.4000000059604645
361,-0.20000000298023224,0.20000000298023224,0.4000000059604645,0.4000000059604645
364,0.6000000238418579,0.6000000238418579,0.4000000059604645,0.4000000059604645
367,0.0,0.0,0.0,0.0
369,0.0,0.0,-0.30000001192092896,0.30000001192092896
354,0.0,0.0,-0.800000011920929,0.800000011920929
353,0.0,0.0,0.4000000059604645,0.4000000059604645
347,-0.20000000298023224,0.20000000298023224,0.10000000149011612,0.10000000149011612
389,-0.699999988079071,0.699999988079071,0.4000000059604645,0.4000000059604645
381,0.10000000149011612,0.10000000149011612,-0.800000011920929,0.800000011920929
414,0.0,0.0,0.8999999761581421,0.8999999761581421
415,0.0,0.0,-0.6000000238418579,0.6000000238418579
420,0.5,0.5,-0.4000000059604645,0.4000000059604645
410,-0.800000011920929,0.800000011920929,0.4000000059604645,0.4000000059604645
396,-0.699999988079071,0.699999988079071,-0.5,0.5
405,0.0,0.0,0.5,0.5
446,0.0,0.0,0.699999988079071,0.699999988079071
448,0.0,0.0,0.0,0.0
461,-0.10000000149011612,0.10000000149011612,-0.699999988079071,0.699999988079071
480,-0.699999988079071,0.699999988079071,-0.6000000238418579,0.6000000238418579
488,0.0,0.0,-0.800000011920929,0.800000011920929
487,0.10000000149011612,0.10000000149011612,-0.699999988079071,0.699999988079071
508,0.0,0.0,-0.10000000149011612,0.10000000149011612
509,0.30000001192092896,0.30000001192092896,-0.10000000149011612,0.10000000149011612
510,-0.6000000238418579,0.6000000238418579,0.0,0.0
511,0.0,0.0,0.6000000238418579,0.6000000238418579
512,-0.30000001192092896,0.30000001192092896,0.0,0.0
513,0.10000000149011612,0.10000000149011612,-0.800000011920929,0.800000011920929
514,0.0,0.0,-0.6000000238418579,0.6000000238418579
516,0.0,0.0,-0.30000001192092896,0.30000001192092896
517,-0.6000000238418579,0.6000000238418579,0.0,0.0
518,0.0,0.0,0.0,0.0
519,0.0,0.0,0.0,0.0
507,0.0,0.0,-0.6000000238418579,0.6000000238418579
515,0.20000000298023224,0.20000000298023224,-0.20000000298023224,0.20000000298023224
506,0.10000000149011612,0.10000000149011612,0.30000001192092896,0.30000001192092896
505,-0.800000011920929,0.800000011920929,-0.699999988079071,0.699999988079071
521,0.20000000298023224,0.20000000298023224,-0.5,0.5
560,-0.30000001192092896,0.30000001192092896,-0.800000011920929,0.800000011920929
546,0.4000000059604645,0.4000000059604645,-0.10000000149011612,0.10000000149011612
543,0.0,0.0,-0.800000011920929,0.800000011920929
551,0.0,0.0,-0.30000001192092896,0.30000001192092896
592,-0.6000000238418579,0.6000000238418579,-0.800000011920929,0.800000011920929
596,-0.5,0.5,-0.20000000298023224,0.20000000298023224
595,-0.699999988079071,0.699999988079071,0.0,0.0
581,0.0,0.0,-0.10000000149011612,0.10000000149011612
575,-0.10000000149011612,0.10000000149011612,0.0,0.0
628,0.0,0.0,-0.30000001192092896,0.30000001192092896
603,-0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
608,-0.699999988079071,0.699999988079071,-0.699999988079071,0.699999988079071
629,0.0,0.0,-0.5,0.5
672,-0.10000000149011612,0.10000000149011612,0.800000011920929,0.800000011920929
673,-0.10000000149011612,0.10000000149011612,0.800000011920929,0.800000011920929
674,-0.10000000149011612,0.10000000149011612,0.800000011920929,0.800000011920929
676,-0.10000000149011612,0.10000000149011612,0.4000000059604645,0.4000000059604645
658,-0.6000000238418579,0.6000000238418579,-0.6000000238418579,0.6000000238418579
682,0.0,0.0,-0.800000011920929,0.800000011920929
688,0.4000000059604645,0.4000000059604645,-0.699999988079071,0.699999988079071
694,-0.800000011920929,0.800000011920929,-0.20000000298023224,0.20000000298023224
693,-0.699999988079071,0.699999988079071,0.0,0.0
697,0.0,0.0,-0.5,0.5
758,0.10000000149011612,0.10000000149011612,0.0,0.0
762,-0.699999988079071,0.699999988079071,-0.10000000149011612,0.10000000149011612
730,-0.10000000149011612,0.10000000149011612,-0.800000011920929,0.800000011920929
735,0.10000000149011612,0.10000000149011612,0.4000000059604645,0.4000000059604645
736,0.0,0.0,-0.8999999761581421,0.8999999761581421
740,-0.699999988079071,0.699999988079071,-0.800000011920929,0.800000011920929
744,0.30000001192092896,0.30000001192092896,0.5,0.5
797,-0.800000011920929,0.800000011920929,-0.800000011920929,0.800000011920929
775,0.4000000059604645,0.4000000059604645,0.699999988079071,0.699999988079071
830,0.0,0.0,-0.800000011920929,0.800000011920929
833,0.0,0.0,-0.6000000238418579,0.6000000238418579
806,-0.4000000059604645,0.4000000059604645,0.30000001192092896,0.30000001192092896
811,0.10000000149011612,0.10000000149011612,0.0,0.0
865,0.0,0.0,0.30000001192092896,0.30000001192092896
866,0.0,0.0,-0.699999988079071,0.699999988079071
875,0.0,0.0,0.30000001192092896,0.30000001192092896
874,0.0,0.0,-0.6000000238418579,0.6000000238418579
877,-0.20000000298023224,0.20000000298023224,0.5,0.5
912,0.0,0.0,-0.699999988079071,0.699999988079071
914,0.0,0.0,0.0,0.0
956,0.10000000149011612,0.10000000149011612,-0.30000001192092896,0.30000001192092896
957,-0.6000000238418579,0.6000000238418579,0.10000000149011612,0.10000000149011612
938,-0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071
944,0.10000000149011612,0.10000000149011612,0.4000000059604645,0.4000000059604645
947,0.0,0.0,-0.6000000238418579,0.6000000238418579
981,-0.10000000149011612,0.10000000149011612,-0.5,0.5
979,0.0,0.0,0.0,0.0
971,0.30000001192092896,0.30000001192092896,0.4000000059604645,0.4000000059604645
991,-0.6000000238418579,0.6000000238418579,0.4000000059604645,0.4000000059604645
983,-0.800000011920929,0.800000011920929,0.4000000059604645,0.4000000059604645
1043,0.0,0.0,0.0,0.0
1056,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645
1054,0.0,0.0,0.4000000059604645,0.4000000059604645
1055,-0.6000000238418579,0.6000000238418579,0.4000000059604645,0.4000000059604645
1039,-0.10000000149011612,0.10000000149011612,-0.10000000149011612,0.10000000149011612
1027,-0.800000011920929,0.800000011920929,-0.800000011920929,0.800000011920929
1073,0.10000000149011612,0.10000000149011612,-0.10000000149011612,0.10000000149011612
1096,0.0,0.0,-0.4000000059604645,0.4000000059604645
1095,0.0,0.0,-0.4000000059604645,0.4000000059604645
1093,0.0,0.0,-0.4000000059604645,0.4000000059604645
1094,0.0,0.0,-0.4000000059604645,0.4000000059604645
1092,0.0,0.0,-0.4000000059604645,0.4000000059604645
1128,-0.4000000059604645,0.4000000059604645,0.0,0.0
1111,0.0,0.0,-0.699999988079071,0.699999988079071
1214,0.0,0.0,-0.6000000238418579,0.6000000238418579
1247,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
1238,0.10000000149011612,0.10000000149011612,0.0,0.0
1239,-0.5,0.5,-0.4000000059604645,0.4000000059604645
1240,0.0,0.0,-0.10000000149011612,0.10000000149011612
1241,-0.10000000149011612,0.10000000149011612,0.0,0.0
1244,0.0,0.0,0.0,0.0
1243,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.30000001192092896
1245,0.5,0.5,0.6000000238418579,0.6000000238418579
1246,0.0,0.0,0.0,0.0
1236,-0.30000001192092896,0.30000001192092896,0.0,0.0
1242,-0.6000000238418579,0.6000000238418579,-0.10000000149011612,0.10000000149011612
1237,0.0,0.0,0.800000011920929,0.800000011920929
1261,0.0,0.0,-0.20000000298023224,0.20000000298023224
1262,0.0,0.0,-0.20000000298023224,0.20000000298023224
1263,0.0,0.0,-0.10000000149011612,0.10000000149011612
1265,0.0,0.0,-0.10000000149011612,0.10000000149011612
1260,0.20000000298023224,0.20000000298023224,0.0,0.0
1259,0.0,0.0,0.800000011920929,0.800000011920929
1264,0.0,0.0,-0.10000000149011612,0.10000000149011612
1257,-0.5,0.5,-0.5,0.5
1248,0.20000000298023224,0.20000000298023224,-0.20000000298023224,0.20000000298023224
1250,-0.6000000238418579,0.6000000238418579,0.0,0.0
1251,0.0,0.0,0.20000000298023224,0.20000000298023224
1252,0.0,0.0,-0.5,0.5
1249,-0.6000000238418579,0.6000000238418579,0.8999999761581421,0.8999999761581421
1254,-0.10000000149011612,0.10000000149011612,-0.699999988079071,0.699999988079071
1255,-0.10000000149011612,0.10000000149011612,-0.800000011920929,0.800000011920929
1256,0.0,0.0,-0.5,0.5
1253,-0.20000000298023224,0.20000000298023224,0.0,0.0
1258,0.0,0.0,0.0,0.0
1411,-0.10000000149011612,0.10000000149011612,-0.20000000298023224,0.20000000298023224
1407,0.0,0.0,-0.5,0.5
1409,-0.20000000298023224,0.20000000298023224,0.0,0.0
1408,0.0,0.0,-0.4000000059604645,0.4000000059604645
1405,-0.800000011920929,0.800000011920929,0.10000000149011612,0.10000000149011612
1410,-0.10000000149011612,0.10000000149011612,-0.20000000298023224,0.20000000298023224
1379,0.0,0.0,0.0,0.0
1382,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
1554,0.0,0.0,-0.10000000149011612,0.10000000149011612
1555,0.10000000149011612,0.10000000149011612,0.0,0.0
1553,0.0,0.0,0.0,0.0
1552,-0.20000000298023224,0.20000000298023224,0.10000000149011612,0.10000000149011612
1585,0.699999988079071,0.699999988079071,-0.800000011920929,0.800000011920929
1584,0.0,0.0,0.800000011920929,0.800000011920929
1583,0.0,0.0,-0.800000011920929,0.800000011920929
1582,0.0,0.0,-0.10000000149011612,0.10000000149011612
1581,0.0,0.0,0.10000000149011612,0.10000000149011612
1580,0.10000000149011612,0.10000000149011612,0.0,0.0
1572,-0.10000000149011612,0.10000000149011612,0.0,0.0
1578,0.20000000298023224,0.20000000298023224,0.699999988079071,0.699999988079071
1577,-0.10000000149011612,0.10000000149011612,0.4000000059604645,0.4000000059604645
1576,-0.5,0.5,-0.30000001192092896,0.30000001192092896
1575,-0.6000000238418579,0.6000000238418579,-0.699999988079071,0.699999988079071
1574,0.10000000149011612,0.10000000149011612,-0.30000001192092896,0.30000001192092896
1573,-0.4000000059604645,0.4000000059604645,0.0,0.0
1586,0.10000000149011612,0.10000000149011612,0.0,0.0
1571,-0.5,0.5,-0.5,0.5
1579,-0.20000000298023224,0.20000000298023224,0.0,0.0
1569,0.0,0.0,-0.699999988079071,0.699999988079071
1570,0.20000000298023224,0.20000000298023224,0.30000001192092896,0.30000001192092896
1556,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
1557,0.20000000298023224,0.20000000298023224,0.10000000149011612,0.10000000149011612
1559,0.0,0.0,0.0,0.0
1560,0.0,0.0,-0.800000011920929,0.800000011920929
1561,0.0,0.0,0.0,0.0
1558,0.20000000298023224,0.20000000298023224,0.0,0.0
1563,0.0,0.0,-0.20000000298023224,0.20000000298023224
1564,0.0,0.0,-0.10000000149011612,0.10000000149011612
1565,-0.6000000238418579,0.6000000238418579,-0.20000000298023224,0.20000000298023224
1566,0.30000001192092896,0.30000001192092896,-0.699999988079071,0.699999988079071
1567,-0.5,0.5,-0.5,0.5
1568,-0.5,0.5,-0.6000000238418579,0.6000000238418579
1562,-0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
1613,-0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
1607,0.20000000298023224,0.20000000298023224,0.800000011920929,0.800000011920929
1608,-0.800000011920929,0.800000011920929,-0.800000011920929,0.800000011920929
1609,-0.10000000149011612,0.10000000149011612,0.0,0.0
1610,0.0,0.0,0.0,0.0
1611,-0.20000000298023224,0.20000000298023224,-0.10000000149011612,0.10000000149011612
1612,-0.6000000238418579,0.6000000238418579,-0.4000000059604645,0.4000000059604645
1614,0.800000011920929,0.800000011920929,0.4000000059604645,0.4000000059604645
1621,0.0,0.0,0.10000000149011612,0.10000000149011612
1616,-0.5,0.5,0.30000001192092896,0.30000001192092896
1617,0.0,0.0,-0.10000000149011612,0.10000000149011612
1618,0.0,0.0,-0.30000001192092896,0.30000001192092896
1619,-0.4000000059604645,0.4000000059604645,-0.30000001192092896,0.30000001192092896
1620,0.10000000149011612,0.10000000149011612,-0.5,0.5
1622,0.0,0.0,0.0,0.0
1623,-0.699999988079071,0.699999988079071,0.0,0.0
1615,-0.800000011920929,0.800000011920929,0.10000000149011612,0.10000000149011612
1605,0.10000000149011612,0.10000000149011612,0.0,0.0
1606,-0.20000000298023224,0.20000000298023224,0.0,0.0
1603,0.10000000149011612,0.10000000149011612,0.20000000298023224,0.20000000298023224
1587,0.0,0.0,-0.10000000149011612,0.10000000149011612
1588,0.10000000149011612,0.10000000149011612,0.0,0.0
1589,0.4000000059604645,0.4000000059604645,-0.30000001192092896,0.30000001192092896
1590,-0.6000000238418579,0.6000000238418579,0.699999988079071,0.699999988079071
1591,-0.20000000298023224,0.20000000298023224,-0.800000011920929,0.800000011920929
1592,0.0,0.0,0.20000000298023224,0.20000000298023224
1593,0.4000000059604645,0.4000000059604645,-0.30000001192092896,0.30000001192092896
1594,-0.20000000298023224,0.20000000298023224,0.4000000059604645,0.4000000059604645
1604,0.10000000149011612,0.10000000149011612,0.0,0.0
1596,0.10000000149011612,0.10000000149011612,0.0,0.0
1597,0.10000000149011612,0.10000000149011612,0.30000001192092896,0.30000001192092896
1598,0.0,0.0,-0.30000001192092896,0.30000001192092896
1599,0.0,0.0,0.0,0.0
1600,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645
1601,0.0,0.0,0.0,0.0
1602,0.30000001192092896,0.30000001192092896,0.10000000149011612,0.10000000149011612
1595,0.10000000149011612,0.10000000149011612,0.30000001192092896,0.30000001192092896
1644,0.30000001192092896,0.30000001192092896,-0.30000001192092896,0.30000001192092896
1645,-0.800000011920929,0.800000011920929,-0.20000000298023224,0.20000000298023224
1646,0.20000000298023224,0.20000000298023224,-0.10000000149011612,0.10000000149011612
1647,0.10000000149011612,0.10000000149011612,0.0,0.0
1648,0.10000000149011612,0.10000000149011612,0.0,0.0
1649,0.10000000149011612,0.10000000149011612,0.0,0.0
1650,0.10000000149011612,0.10000000149011612,-0.30000001192092896,0.30000001192092896
1651,0.0,0.0,0.699999988079071,0.699999988079071
1655,-0.699999988079071,0.699999988079071,0.10000000149011612,0.10000000149011612
1653,0.0,0.0,-0.20000000298023224,0.20000000298023224
1654,-0.800000011920929,0.800000011920929,-0.699999988079071,0.699999988079071
1656,-0.5,0.5,0.0,0.0
1657,0.0,0.0,0.0,0.0
1658,0.30000001192092896,0.30000001192092896,-0.6000000238418579,0.6000000238418579
1659,-0.10000000149011612,0.10000000149011612,0.0,0.0
1643,0.0,0.0,0.0,0.0
1652,0.0,0.0,0.10000000149011612,0.10000000149011612
1642,0.0,0.0,0.4000000059604645,0.4000000059604645
1639,-0.30000001192092896,0.30000001192092896,-0.30000001192092896,0.30000001192092896
1640,0.0,0.0,-0.10000000149011612,0.10000000149011612
1624,-0.800000011920929,0.800000011920929,0.6000000238418579,0.6000000238418579
1641,0.10000000149011612,0.10000000149011612,-0.10000000149011612,0.10000000149011612
1626,-0.10000000149011612,0.10000000149011612,0.0,0.0
1627,0.0,0.0,-0.20000000298023224,0.20000000298023224
1628,0.699999988079071,0.699999988079071,-0.6000000238418579,0.6000000238418579
1629,0.0,0.0,0.0,0.0
1630,0.0,0.0,0.10000000149011612,0.10000000149011612
1631,0.0,0.0,0.0,0.0
1625,-0.20000000298023224,0.20000000298023224,0.0,0.0
1633,0.0,0.0,-0.10000000149011612,0.10000000149011612
1634,0.0,0.0,0.20000000298023224,0.20000000298023224
1635,0.0,0.0,0.10000000149011612,0.10000000149011612
1636,0.0,0.0,-0.10000000149011612,0.10000000149011612
1637,-0.30000001192092896,0.30000001192092896,0.4000000059604645,0.4000000059604645
1638,-0.6000000238418579,0.6000000238418579,0.10000000149011612,0.10000000149011612
1632,0.20000000298023224,0.20000000298023224,0.0,0.0
1676,0.0,0.0,-0.6000000238418579,0.6000000238418579
1677,-0.800000011920929,0.800000011920929,-0.10000000149011612,0.10000000149011612
1678,0.20000000298023224,0.20000000298023224,0.10000000149011612,0.10000000149011612
1679,0.0,0.0,0.0,0.0
1680,-0.10000000149011612,0.10000000149011612,0.0,0.0
1681,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
1684,-0.5,0.5,-0.5,0.5
1683,-0.5,0.5,0.8999999761581421,0.8999999761581421
1685,0.10000000149011612,0.10000000149011612,0.30000001192092896,0.30000001192092896
1687,-0.20000000298023224,0.20000000298023224,0.8999999761581421,0.8999999761581421
1686,-0.4000000059604645,0.4000000059604645,0.0,0.0
1675,-0.800000011920929,0.800000011920929,0.0,0.0
1682,0.4000000059604645,0.4000000059604645,-0.5,0.5
1674,-0.10000000149011612,0.10000000149011612,0.699999988079071,0.699999988079071
1661,0.0,0.0,-0.4000000059604645,0.4000000059604645
1672,-0.20000000298023224,0.20000000298023224,0.0,0.0
1673,0.0,0.0,0.0,0.0
1662,-0.4000000059604645,0.4000000059604645,0.0,0.0
1663,-0.4000000059604645,0.4000000059604645,0.20000000298023224,0.20000000298023224
1664,0.0,0.0,0.0,0.0
1665,0.5,0.5,-0.10000000149011612,0.10000000149011612
1660,-0.699999988079071,0.699999988079071,-0.800000011920929,0.800000011920929
1667,0.0,0.0,0.10000000149011612,0.10000000149011612
1668,0.0,0.0,0.10000000149011612,0.10000000149011612
